tipo,url,entity_id
jogadores,https://www.ogol.com.br/jogador/dagoberto/428814,1155
jogadores,https://www.ogol.com.br/jogador/ezio/413089,894
jogadores,https://www.ogol.com.br/jogador/marcelo/582945,1270
jogadores,https://www.ogol.com.br/jogador/renato/27156,25
jogadores,https://www.ogol.com.br/jogador/narciso-doval/119670,539
jogadores,https://www.ogol.com.br/jogador/renatinho/801011,234
jogadores,https://www.ogol.com.br/jogador/bezerra/443043,921
jogadores,https://www.ogol.com.br/jogador/darcio/536249,188
jogadores,https://www.ogol.com.br/jogador/ademir-da-guia/27161,180
jogadores,https://www.ogol.com.br/jogador/ronaldo-drummond/200793,33
jogadores,https://www.ogol.com.br/jogador/mano/329019,788
jogadores,https://www.ogol.com.br/jogador/rinaldo/801030,959
jogadores,https://www.ogol.com.br/jogador/candido/801210,1271
jogadores,https://www.ogol.com.br/jogador/jairo/801201,985
jogadores,https://www.ogol.com.br/jogador/emilio/799288,1272
jogadores,https://www.ogol.com.br/jogador/chiquinho-fernandes/801124,998
jogadores,https://www.ogol.com.br/jogador/marcos-/766183,836
jogadores,https://www.ogol.com.br/jogador/mesquita/395928,1205
jogadores,https://www.ogol.com.br/jogador/procopio/452957,1273
jogadores,https://www.ogol.com.br/jogador/eduardo-amorim/276256,413
jogadores,https://www.ogol.com.br/jogador/santos/782766,1064
jogadores,https://www.ogol.com.br/jogador/luizinho/797353,302
jogadores,https://www.ogol.com.br/jogador/odair/801034,1274
jogadores,https://www.ogol.com.br/jogador/mauricio-/584611,1154
jogadores,https://www.ogol.com.br/jogador/dejair/536165,61
jogadores,https://www.ogol.com.br/jogador/nelsinho-baptista/235633,450
jogadores,https://www.ogol.com.br/jogador/domingos/800959,762
jogadores,https://www.ogol.com.br/jogador/renato-cogo/409738,699
jogadores,https://www.ogol.com.br/jogador/ademir-goncalves/421141,796
jogadores,https://www.ogol.com.br/jogador/ivan/583295,832
jogadores,https://www.ogol.com.br/jogador/getulio/172323,1275
jogadores,https://www.ogol.com.br/jogador/adilson/801068,1276
jogadores,https://www.ogol.com.br/jogador/fred/386853,110
jogadores,https://www.ogol.com.br/jogador/marcio/800521,1029
jogadores,https://www.ogol.com.br/jogador/carlinhos/175154,1277
jogadores,https://www.ogol.com.br/jogador/ze-roberto/412668,580
jogadores,https://www.ogol.com.br/jogador/douradinho/800360,1278
jogadores,https://www.ogol.com.br/jogador/gil-mineiro/725535,1279
jogadores,https://www.ogol.com.br/jogador/osmar-guarnelli/119679,51
jogadores,https://www.ogol.com.br/jogador/terezo/386854,368
jogadores,https://www.ogol.com.br/jogador/ze-carlos/409228,62
jogadores,https://www.ogol.com.br/jogador/toinho/801234,1280
jogadores,https://www.ogol.com.br/jogador/titi/801235,1281
jogadores,https://www.ogol.com.br/jogador/altivo/438261,795
jogadores,https://www.ogol.com.br/jogador/dende/438173,1282
jogadores,https://www.ogol.com.br/jogador/rubens/630748,1151
jogadores,https://www.ogol.com.br/jogador/marcilio/439965,781
jogadores,https://www.ogol.com.br/jogador/serjao/801273,1283
jogadores,https://www.ogol.com.br/jogador/luizinho/801277,1284
jogadores,https://www.ogol.com.br/jogador/celio-rodrigues/485249,1116
jogadores,https://www.ogol.com.br/jogador/balula/800960,1285
jogadores,https://www.ogol.com.br/jogador/elizio/798215,962
jogadores,https://www.ogol.com.br/jogador/goncalves/800845,1045
jogadores,https://www.ogol.com.br/jogador/reinaldo/799643,1286
jogadores,https://www.ogol.com.br/jogador/ivanildo/421136,840
jogadores,https://www.ogol.com.br/jogador/adilson/409240,984
jogadores,https://www.ogol.com.br/jogador/laudeni/800912,968
jogadores,https://www.ogol.com.br/jogador/ladislao-mazurkiewicz/26231,528
jogadores,https://www.ogol.com.br/jogador/buiao/361745,123
jogadores,https://www.ogol.com.br/jogador/alemao/536035,39
jogadores,https://www.ogol.com.br/jogador/toninho/411131,493
jogadores,https://www.ogol.com.br/jogador/moises/119482,215
